Station,Entry-Weekday,Entry-Saturday,Entry-Sunday,Exit-Weekday,Exit-Saturday,Exit-Sunday,Annual-e-and-e-million,Year,Entry-Weekend,Exit-Weekend,Weekend-Weekday,Latitude,Longitude,Zones,Zone,Connections
Stonebridge Park,4262.0,2637,1757,3955.0,2314,1624,2.535832,2017,2197.0,1969.0,0.3364289752079464,51.54398655,-0.27540044199999997,3,3,"{'Overground', 'Bakerloo'}"
Stonebridge Park,4248.0,2694,1745,3927.0,2452,1546,2.530036,2016,2219.5,1999.0,0.34038003792310484,51.54398655,-0.27540044199999997,3,3,"{'Overground', 'Bakerloo'}"
Stonebridge Park,4551.0,2648,1193,4337.0,2433,1553,2.67489,2015,1920.5,1993.0,0.3057063625356404,51.54398655,-0.27540044199999997,3,3,"{'Overground', 'Bakerloo'}"
Stonebridge Park,4217.0,2639,1681,4249.0,2543,1697,2.610664,2014,2160.0,2120.0,0.3357916209006747,51.54398655,-0.27540044199999997,3,3,"{'Overground', 'Bakerloo'}"
Stonebridge Park,4205.0,2494,1790,4040.0,2410,1657,2.544366,2013,2142.0,2033.5,0.33617809266937726,51.54398655,-0.27540044199999997,3,3,"{'Overground', 'Bakerloo'}"
Stonebridge Park,4092.0,2407,1994,3929.0,2300,1534,2.482229,2012,2200.5,1917.0,0.33920995180623637,51.54398655,-0.27540044199999997,3,3,"{'Overground', 'Bakerloo'}"
Stonebridge Park,4232.0,2599,1607,4214.0,2487,1603,2.5907,2011,2103.0,2045.0,0.32936318882007304,51.54398655,-0.27540044199999997,3,3,"{'Overground', 'Bakerloo'}"
Stonebridge Park,4025.0,2380,1400,3731.0,2243,1353,2.365091,2010,1890.0,1798.0,0.3222649423278574,51.54398655,-0.27540044199999997,3,3,"{'Overground', 'Bakerloo'}"
Stratford,93742.0,93482,61629,86285.0,87548,57524,61.990418,2017,77555.5,72536.0,0.4546594631927626,51.54169258,-0.0037516409999999996,3,3,"{'Central', 'Greater Anglia', 'DLR', 'Overground', 'Jubilee', 'C2C', 'TfL Rail'}"
Stratford,98387.0,100920,74689,92017.0,97318,70509,67.04727,2016,87804.5,83913.5,0.4741993029973324,51.54169258,-0.0037516409999999996,3,3,"{'Central', 'Greater Anglia', 'DLR', 'Overground', 'Jubilee', 'C2C', 'TfL Rail'}"
Stratford,91067.0,100280,67894,82048.0,92440,61311,61.44263,2015,84087.0,76875.5,0.4818118550336374,51.54169258,-0.0037516409999999996,3,3,"{'Central', 'Greater Anglia', 'DLR', 'Overground', 'Jubilee', 'C2C', 'TfL Rail'}"
Stratford,86183.0,92110,61847,83030.0,88485,58602,59.30832,2014,76978.5,73543.5,0.47077110732325206,51.54169258,-0.0037516409999999996,3,3,"{'Central', 'Greater Anglia', 'DLR', 'Overground', 'Jubilee', 'C2C', 'TfL Rail'}"
Stratford,80455.0,83432,55245,76757.0,78651,51541,54.503326,2013,69338.5,65096.0,0.4609501571251498,51.54169258,-0.0037516409999999996,3,3,"{'Central', 'Greater Anglia', 'DLR', 'Overground', 'Jubilee', 'C2C', 'TfL Rail'}"
Stratford,74238.0,79991,52801,71501.0,75360,49109,50.962909,2012,66396.0,62234.5,0.4688221540659585,51.54169258,-0.0037516409999999996,3,3,"{'Central', 'Greater Anglia', 'DLR', 'Overground', 'Jubilee', 'C2C', 'TfL Rail'}"
Stratford,70198.0,81848,51574,66657.0,75104,46485,48.5713,2011,66711.0,60794.5,0.4823167606355715,51.54169258,-0.0037516409999999996,3,3,"{'Central', 'Greater Anglia', 'DLR', 'Overground', 'Jubilee', 'C2C', 'TfL Rail'}"
Stratford,46643.0,37198,23475,45812.0,34589,22210,29.819454,2010,30336.5,28399.5,0.3884887327949415,51.54169258,-0.0037516409999999996,3,3,"{'Central', 'Greater Anglia', 'DLR', 'Overground', 'Jubilee', 'C2C', 'TfL Rail'}"
Sudbury Hill,2988.0,1992,1283,3055.0,1909,1294,1.883774,2017,1637.5,1601.5,0.3489549666020254,51.55733956,-0.336392115,4,4,{'Piccadilly'}
Sudbury Hill,3122.0,2044,1291,3269.0,1949,1285,1.976543,2016,1667.5,1617.0,0.33946566068937006,51.55733956,-0.336392115,4,4,{'Piccadilly'}
Sudbury Hill,3489.0,2337,1486,3653.0,2236,1450,2.217946,2015,1911.5,1843.0,0.34456017987427157,51.55733956,-0.336392115,4,4,{'Piccadilly'}
Sudbury Hill,3563.0,2278,1468,3564.0,2239,1469,2.211298,2014,1873.0,1854.0,0.3433757140224802,51.55733956,-0.336392115,4,4,{'Piccadilly'}
Sudbury Hill,3269.0,2094,1322,3216.0,1973,1318,2.007949,2013,1708.0,1645.5,0.34085480510240385,51.55733956,-0.336392115,4,4,{'Piccadilly'}
Sudbury Hill,3370.0,2070,1289,3258.0,1896,1249,2.032858,2012,1679.5,1572.5,0.3291497975708502,51.55733956,-0.336392115,4,4,{'Piccadilly'}
Sudbury Hill,3321.0,2025,1276,3218.0,1891,1238,2.006325,2011,1650.5,1564.5,0.3296083657986467,51.55733956,-0.336392115,4,4,{'Piccadilly'}
Sudbury Hill,3223.0,1961,1299,3148.0,1832,1242,1.959018,2010,1630.0,1537.0,0.33204026001258125,51.55733956,-0.336392115,4,4,{'Piccadilly'}
Sudbury Town,3027.0,1916,1394,2801.0,1545,1215,1.808387,2017,1655.0,1380.0,0.3424348414757983,51.55139744,-0.316343486,4,4,{'Piccadilly'}
Sudbury Town,3400.0,2329,1594,2909.0,1987,1388,1.996547,2016,1961.5,1687.5,0.36643904398473587,51.55139744,-0.316343486,4,4,{'Piccadilly'}
Sudbury Town,3635.0,2363,1584,3383.0,2024,1391,2.179203,2015,1973.5,1707.5,0.34405084587344614,51.55139744,-0.316343486,4,4,{'Piccadilly'}
Sudbury Town,3551.0,2512,1730,3089.0,2005,1465,2.103309,2014,2121.0,1735.0,0.3673780487804878,51.55139744,-0.316343486,4,4,{'Piccadilly'}
Sudbury Town,3377.0,2303,1596,2911.0,1852,1326,1.979322,2013,1949.5,1589.0,0.36009769500839567,51.55139744,-0.316343486,4,4,{'Piccadilly'}
Sudbury Town,3416.0,2369,1679,2949.0,1862,1361,2.009717,2012,2024.0,1611.5,0.36353182340882956,51.55139744,-0.316343486,4,4,{'Piccadilly'}
Sudbury Town,3502.0,2454,1695,3024.0,1882,1345,2.05591,2011,2074.5,1613.5,0.3610730370080282,51.55139744,-0.316343486,4,4,{'Piccadilly'}
Sudbury Town,3544.0,2520,1890,3110.0,1994,1478,2.116902,2010,2205.0,1736.0,0.37196790939122226,51.55139744,-0.316343486,4,4,{'Piccadilly'}
Swiss Cottage,12645.0,8442,5867,11957.0,8026,5636,7.759319,2017,7154.5,6831.0,0.36243602202785874,51.54303485,-0.175626604,2,2,{'Jubilee'}
Swiss Cottage,12245.0,8461,5850,11663.0,7965,5603,7.578603,2016,7155.5,6784.0,0.36830702159984147,51.54303485,-0.175626604,2,2,{'Jubilee'}
Swiss Cottage,12680.0,8608,5967,11717.0,7875,5580,7.71083,2015,7287.5,6727.5,0.36485993960220764,51.54303485,-0.175626604,2,2,{'Jubilee'}
Swiss Cottage,11796.0,7929,5493,11318.0,7536,5185,7.282024,2014,6711.0,6360.5,0.36123585414047066,51.54303485,-0.175626604,2,2,{'Jubilee'}
Swiss Cottage,12844.0,8692,6123,11976.0,7976,5536,7.834077,2013,7407.5,6756.0,0.3633203791347621,51.54303485,-0.175626604,2,2,{'Jubilee'}
Swiss Cottage,12194.0,8475,5942,11522.0,7809,5573,7.526301,2012,7208.5,6691.0,0.3695152264359107,51.54303485,-0.175626604,2,2,{'Jubilee'}
Swiss Cottage,11414.0,7398,5241,10569.0,6840,5002,6.906412,2011,6319.5,5921.0,0.3576635937294549,51.54303485,-0.175626604,2,2,{'Jubilee'}
Swiss Cottage,10426.0,6085,4199,9799.0,5605,3911,6.203295,2010,5142.0,4758.0,0.32863070539419087,51.54303485,-0.175626604,2,2,{'Jubilee'}
Temple,15731.0,5051,3396,15893.0,5475,3355,8.946533,2017,4223.5,4415.0,0.21455448618441478,51.51104061,-0.11372575,1,1,"{'Circle', 'District'}"
Temple,14537.0,5300,3233,14339.0,5319,2973,8.22397,2016,4266.5,4146.0,0.22560574976199096,51.51104061,-0.11372575,1,1,"{'Circle', 'District'}"
Temple,14693.0,6004,3611,15007.0,6564,3646,8.595799,2015,4807.5,5105.0,0.2502366677185232,51.51104061,-0.11372575,1,1,"{'Circle', 'District'}"
Temple,13515.0,5625,3713,14491.0,6408,3485,8.135916,2014,4669.0,4946.5,0.255585237164919,51.51104061,-0.11372575,1,1,"{'Circle', 'District'}"
Temple,13473.0,5341,2904,14179.0,5905,2882,7.922122,2013,4122.5,4393.5,0.2354567573545676,51.51104061,-0.11372575,1,1,"{'Circle', 'District'}"
Temple,13262.0,4908,2867,14109.0,5759,2964,7.823576,2012,3887.5,4361.5,0.2315833801235261,51.51104061,-0.11372575,1,1,"{'Circle', 'District'}"
Temple,17689.0,4992,2920,18528.0,4769,2527,9.991846,2011,3956.0,3648.0,0.17352410944524316,51.51104061,-0.11372575,1,1,"{'Circle', 'District'}"
Temple,16690.0,4653,2929,17316.0,4444,2520,9.398053,2010,3791.0,3482.0,0.1761912837035781,51.51104061,-0.11372575,1,1,"{'Circle', 'District'}"
Theydon Bois,1526.0,1210,697,1454.0,1073,676,0.953663,2017,953.5,874.5,0.38019966722129783,51.67255208,0.102890736,6,6,{'Central'}
Theydon Bois,1348.0,1120,598,1307.0,1005,552,0.850065,2016,859.0,778.5,0.38147932440302856,51.67255208,0.102890736,6,6,{'Central'}
Theydon Bois,1435.0,947,520,1331.0,861,512,0.854702,2015,733.5,686.5,0.33922599139990445,51.67255208,0.102890736,6,6,{'Central'}
Theydon Bois,1421.0,834,441,1402.0,788,428,0.849834,2014,637.5,608.0,0.30613248125844905,51.67255208,0.102890736,6,6,{'Central'}
Theydon Bois,1401.0,937,421,1299.0,835,404,0.823919,2013,679.0,619.5,0.32474678004251595,51.67255208,0.102890736,6,6,{'Central'}
Theydon Bois,1259.0,929,445,1129.0,818,427,0.746456,2012,687.0,622.5,0.354158215010142,51.67255208,0.102890736,6,6,{'Central'}
Theydon Bois,1218.0,866,461,1157.0,794,431,0.739823,2011,663.5,612.5,0.34949328950972336,51.67255208,0.102890736,6,6,{'Central'}
Theydon Bois,1112.0,700,385,1047.0,678,362,0.661956,2010,542.5,520.0,0.32981530343007914,51.67255208,0.102890736,6,6,{'Central'}
Tooting Bec,13230.0,9607,6351,12044.0,8184,6401,8.071822,2017,7979.0,7292.5,0.3766509230370818,51.43583806,-0.159700492,3,3,{'Northern'}
Tooting Bec,13007.0,9448,6163,11824.0,8079,6197,7.922887,2016,7805.5,7138.0,0.3757055399816465,51.43583806,-0.159700492,3,3,{'Northern'}
Tooting Bec,12971.0,9811,6438,11659.0,8411,6352,7.933544,2015,8124.5,7381.5,0.38633645604943195,51.43583806,-0.159700492,3,3,{'Northern'}
Tooting Bec,12083.0,9082,6020,11427.0,8189,6045,7.557957,2014,7551.0,7117.0,0.3842003247943842,51.43583806,-0.159700492,3,3,{'Northern'}
Tooting Bec,11454.0,8109,5434,10265.0,6791,5281,6.901892,2013,6771.5,6036.0,0.3709469537891185,51.43583806,-0.159700492,3,3,{'Northern'}
Tooting Bec,11438.0,8036,5134,10251.0,6719,5116,6.859327,2012,6585.0,5917.5,0.3656610561104368,51.43583806,-0.159700492,3,3,{'Northern'}
Tooting Bec,10932.0,7867,5007,9730.0,6564,4866,6.560405,2011,6437.0,5715.0,0.3703297373072469,51.43583806,-0.159700492,3,3,{'Northern'}
Tooting Bec,10449.0,7275,4637,9540.0,6195,4555,6.299985,2010,5956.0,5375.0,0.3617816091954023,51.43583806,-0.159700492,3,3,{'Northern'}
Tooting Broadway,25494.0,19445,13028,24753.0,18145,13072,16.207071,2017,16236.5,15608.5,0.38791843297763484,51.42704914,-0.168684527,3,3,{'Northern'}
Tooting Broadway,25099.0,19387,12889,24266.0,17633,12665,15.922071,2016,16138.0,15149.0,0.3879259038833507,51.42704914,-0.168684527,3,3,{'Northern'}
Tooting Broadway,24714.0,19312,13026,23886.0,17622,12764,15.737978,2015,16169.0,15193.0,0.39221130036767465,51.42704914,-0.168684527,3,3,{'Northern'}
Tooting Broadway,23628.0,17840,11659,23365.0,16837,12448,15.114746,2014,14749.5,14642.5,0.3847875891863586,51.42704914,-0.168684527,3,3,{'Northern'}
Tooting Broadway,21302.0,16015,10695,20847.0,14574,10503,13.505007,2013,13355.0,12538.5,0.3805489216298637,51.42704914,-0.168684527,3,3,{'Northern'}
Tooting Broadway,21045.0,15658,10070,20470.0,14131,9866,13.228547,2012,12864.0,11998.5,0.3745621633836767,51.42704914,-0.168684527,3,3,{'Northern'}
Tooting Broadway,20538.0,15317,9879,20360.0,14104,9828,13.039799,2011,12598.0,11966.0,0.37524059759860684,51.42704914,-0.168684527,3,3,{'Northern'}
Tooting Broadway,20324.0,14926,9511,20125.0,13980,9664,12.868034,2010,12218.5,11822.0,0.3727816156118438,51.42704914,-0.168684527,3,3,{'Northern'}
Tottenham Court Road,63871.0,54505,33720,62144.0,52619,32075,41.334148,2017,44112.5,42347.0,0.4069170653419587,51.51621087,-0.131110439,1,1,"{'Northern', 'Central'}"
Tottenham Court Road,60293.0,52911,34533,57854.0,52098,33172,39.346254,2016,43722.0,42635.0,0.422275358917185,51.51621087,-0.131110439,1,1,"{'Northern', 'Central'}"
Tottenham Court Road,26553.0,23003,14204,23245.0,17945,11586,16.2498,2015,18603.5,14765.5,0.4012288527901692,51.51621087,-0.131110439,1,1,"{'Northern', 'Central'}"
Tottenham Court Road,56017.0,47647,30721,55983.0,47645,28111,36.762272,2014,39184.0,37878.0,0.40760173911203734,51.51621087,-0.131110439,1,1,"{'Northern', 'Central'}"
Tottenham Court Road,59073.0,46929,28928,58396.0,48216,28633,38.063296,2013,37928.5,38424.5,0.3939336091878115,51.51621087,-0.131110439,1,1,"{'Northern', 'Central'}"
Tottenham Court Road,54489.0,46309,28907,55081.0,48343,28218,36.013489,2012,37608.0,38280.5,0.4091939706187638,51.51621087,-0.131110439,1,1,"{'Northern', 'Central'}"
Tottenham Court Road,37528.0,28025,17552,37469.0,28285,17841,23.990548,2011,22788.5,23063.0,0.3794130667736877,51.51621087,-0.131110439,1,1,"{'Northern', 'Central'}"
Tottenham Court Road,53001.0,43024,25769,53192.0,45574,26349,34.548887,2010,34396.5,35961.5,0.3985137439040277,51.51621087,-0.131110439,1,1,"{'Northern', 'Central'}"
Tottenham Hale,21847.0,9891,7206,20344.0,8587,6945,12.470088,2017,8548.5,7766.0,0.2788541248258711,51.58799778,-0.060187823,3,3,"{'Victoria', 'Greater Anglia'}"
Tottenham Hale,21075.0,16947,12225,19233.0,15211,10549,13.213806,2016,14586.0,12880.0,0.4052586537610293,51.58799778,-0.060187823,3,3,"{'Victoria', 'Greater Anglia'}"
Tottenham Hale,19396.0,12807,11478,17984.0,11122,9757,11.954313,2015,12142.5,10439.5,0.3766051832827457,51.58799778,-0.060187823,3,3,"{'Victoria', 'Greater Anglia'}"
Tottenham Hale,18983.0,13976,9826,18311.0,12509,8793,11.911123,2014,11901.0,10651.0,0.37683387360892956,51.58799778,-0.060187823,3,3,"{'Victoria', 'Greater Anglia'}"
Tottenham Hale,15853.0,12363,8638,16243.0,11212,7881,10.320809,2013,10500.5,9546.5,0.38446196037819075,51.58799778,-0.060187823,3,3,"{'Victoria', 'Greater Anglia'}"
Tottenham Hale,15177.0,11628,8126,15381.0,10595,7349,9.799795,2012,9877.0,8972.0,0.3815046450907766,51.58799778,-0.060187823,3,3,"{'Victoria', 'Greater Anglia'}"
Tottenham Hale,14047.0,9738,6240,14254.0,9166,5888,8.858713,2011,7989.0,7527.0,0.3541091357235776,51.58799778,-0.060187823,3,3,"{'Victoria', 'Greater Anglia'}"
Tottenham Hale,13188.0,10026,6189,13000.0,8979,5678,8.313977,2010,8107.5,7328.5,0.37084374399384973,51.58799778,-0.060187823,3,3,"{'Victoria', 'Greater Anglia'}"
Tower Hill,30036.0,24595,19675,33220.0,27252,19866,21.032731,2017,22135.0,23559.0,0.41940339605323546,51.51039427,-0.076701198,1,1,"{'Circle', 'District'}"
Tower Hill,33616.0,30185,19236,32173.0,27530,17859,21.834402,2016,24710.5,22694.5,0.4187942823824584,51.51039427,-0.076701198,1,1,"{'Circle', 'District'}"
Tower Hill,32210.0,28833,22060,33821.0,28906,19778,22.176713,2015,25446.5,24342.0,0.42988011517922287,51.51039427,-0.076701198,1,1,"{'Circle', 'District'}"
Tower Hill,36536.0,38629,28152,38467.0,39249,27754,26.323869,2014,33390.5,33501.5,0.47141900701222733,51.51039427,-0.076701198,1,1,"{'Circle', 'District'}"
Tower Hill,34187.0,31219,22788,34399.0,33461,22962,23.414868,2013,27003.5,28211.5,0.44599801294012165,51.51039427,-0.076701198,1,1,"{'Circle', 'District'}"
Tower Hill,33376.0,30591,21013,33372.0,30256,21128,22.537607,2012,25802.0,25692.0,0.43549669322237444,51.51039427,-0.076701198,1,1,"{'Circle', 'District'}"
Tower Hill,32338.0,26387,19603,33145.0,26135,19076,21.580404,2011,22995.0,22605.5,0.4105065108679507,51.51039427,-0.076701198,1,1,"{'Circle', 'District'}"
Tower Hill,32539.0,26513,20207,33343.0,26291,20130,21.793837,2010,23360.0,23210.5,0.41413485693959673,51.51039427,-0.076701198,1,1,"{'Circle', 'District'}"
Tufnell Park,6597.0,5234,3682,6004.0,4349,3536,4.112231,2017,4458.0,3942.5,0.39999523843534984,51.5564408,-0.137742175,2,2,{'Northern'}
Tufnell Park,5927.0,4785,3381,5502.0,3740,2930,3.707186,2016,4083.0,3335.0,0.39359049185546774,51.5564408,-0.137742175,2,2,{'Northern'}
Tufnell Park,0.0,0,0,0.0,0,0,0.0,2015,0.0,0.0,,51.5564408,-0.137742175,2,2,{'Northern'}
Tufnell Park,6309.0,5267,3520,5689.0,4443,3241,3.939313,2014,4393.5,3842.0,0.4070230064002768,51.5564408,-0.137742175,2,2,{'Northern'}
Tufnell Park,6510.0,5116,3381,5715.0,4009,2928,3.939656,2013,4248.5,3468.5,0.38697221943636545,51.5564408,-0.137742175,2,2,{'Northern'}
Tufnell Park,6050.0,5033,3220,5187.0,4052,2901,3.67652,2012,4126.5,3476.5,0.40355626326963906,51.5564408,-0.137742175,2,2,{'Northern'}
Tufnell Park,5910.0,4642,3203,5051.0,3498,2706,3.545044,2011,3922.5,3102.0,0.3905646215006533,51.5564408,-0.137742175,2,2,{'Northern'}
Tufnell Park,6123.0,5193,3368,5325.0,4022,2981,3.750115,2010,4280.5,3501.5,0.4046801872074883,51.5564408,-0.137742175,2,2,{'Northern'}
Turnham Green,9699.0,6579,4508,9809.0,6553,4591,6.155229,2017,5543.5,5572.0,0.36297288030434144,51.49518194,-0.254524568,2,2,"{'Piccadilly', 'District'}"
Turnham Green,8766.0,6201,4253,9041.0,6085,4327,5.650263,2016,5227.0,5206.0,0.36944050991501415,51.49518194,-0.254524568,2,2,"{'Piccadilly', 'District'}"
Turnham Green,10146.0,7216,4838,10106.0,7099,4955,6.445923,2015,6027.0,6027.0,0.3731195443570854,51.49518194,-0.254524568,2,2,"{'Piccadilly', 'District'}"
Turnham Green,9817.0,7099,4809,10431.0,7243,5201,6.459118,2014,5954.0,6222.0,0.37552430298544287,51.49518194,-0.254524568,2,2,"{'Piccadilly', 'District'}"
Turnham Green,9744.0,6895,4358,9903.0,6496,4599,6.195486,2013,5626.5,5547.5,0.3625450180072029,51.49518194,-0.254524568,2,2,"{'Piccadilly', 'District'}"
Turnham Green,9592.0,6467,4218,9660.0,6257,4213,6.029833,2012,5342.5,5235.0,0.3545986355788733,51.49518194,-0.254524568,2,2,"{'Piccadilly', 'District'}"
Turnham Green,9275.0,6373,3979,9372.0,6082,3971,5.834401,2011,5176.0,5026.5,0.3536456437719891,51.49518194,-0.254524568,2,2,"{'Piccadilly', 'District'}"
Turnham Green,9385.0,6180,3881,9545.0,6089,4062,5.895915,2010,5030.5,5075.5,0.3480506956881113,51.49518194,-0.254524568,2,2,"{'Piccadilly', 'District'}"
Turnpike Lane,16200.0,13744,9948,16215.0,12547,9888,10.738451,2017,11846.0,11217.5,0.41571960308948513,51.59035813,-0.102805041,3,3,{'Piccadilly'}
Turnpike Lane,16169.0,14084,10071,16476.0,12961,10125,10.857089,2016,12077.5,11543.0,0.41980432058721595,51.59035813,-0.102805041,3,3,{'Piccadilly'}
Turnpike Lane,15937.0,14127,10236,16396.0,12961,10128,10.790301,2015,12181.5,11544.5,0.4232326655844735,51.59035813,-0.102805041,3,3,{'Piccadilly'}
Turnpike Lane,16502.0,14281,9996,15982.0,12548,9575,10.768249,2014,12138.5,11061.5,0.41663673586667627,51.59035813,-0.102805041,3,3,{'Piccadilly'}
Turnpike Lane,15578.0,13051,9177,15716.0,11837,9125,10.291376,2013,11114.0,10481.0,0.4083079657395678,51.59035813,-0.102805041,3,3,{'Piccadilly'}
Turnpike Lane,14670.0,12039,8604,14589.0,10835,8437,9.597394,2012,10321.5,9636.0,0.40550425162293136,51.59035813,-0.102805041,3,3,{'Piccadilly'}
Turnpike Lane,14983.0,12274,8572,14925.0,11243,8564,9.800632,2011,10423.0,9903.5,0.40463227463197604,51.59035813,-0.102805041,3,3,{'Piccadilly'}
Turnpike Lane,14374.0,11870,7968,14340.0,10864,8007,9.389335,2010,9919.0,9435.5,0.4026441432538981,51.59035813,-0.102805041,3,3,{'Piccadilly'}
Upminster,8860.0,5745,2538,9533.0,5105,2571,5.51906,2017,4141.5,3838.0,0.3025689638828325,51.55876336,0.251400801,6,6,"{'C2C', 'Overground', 'District'}"
Upminster,8451.0,5605,2526,9280.0,5003,2589,5.339344,2016,4065.5,3796.0,0.3071798378431181,51.55876336,0.251400801,6,6,"{'C2C', 'Overground', 'District'}"
Upminster,8280.0,5296,2348,8887.0,4640,2410,5.140645,2015,3822.0,3525.0,0.2997062902831035,51.55876336,0.251400801,6,6,"{'C2C', 'Overground', 'District'}"
Upminster,8180.0,5275,2382,9005.0,4782,2454,5.156093,2014,3828.5,3618.0,0.30231613990215783,51.55876336,0.251400801,6,6,"{'C2C', 'Overground', 'District'}"
Upminster,8042.0,4974,2191,8593.0,4461,2224,4.95976,2013,3582.5,3342.5,0.2939303904923599,51.55876336,0.251400801,6,6,"{'C2C', 'Overground', 'District'}"
Upminster,7641.0,4619,2035,8282.0,4210,2091,4.731061,2012,3327.0,3150.5,0.2891676525077565,51.55876336,0.251400801,6,6,"{'C2C', 'Overground', 'District'}"
Upminster,7316.0,4622,2006,7953.0,4177,1985,4.556074,2011,3314.0,3081.0,0.29519017725258495,51.55876336,0.251400801,6,6,"{'C2C', 'Overground', 'District'}"
Upminster,7108.0,4412,1885,7809.0,4000,1875,4.433265,2010,3148.5,2937.5,0.28976812836261484,51.55876336,0.251400801,6,6,"{'C2C', 'Overground', 'District'}"
Upminster Bridge,2073.0,751,377,1999.0,615,371,1.14538,2017,564.0,493.0,0.20608305712614544,51.557718799999996,0.23454188899999998,6,6,{'District'}
Upminster Bridge,2104.0,718,363,2031.0,639,360,1.159376,2016,540.5,499.5,0.20096618357487922,51.557718799999996,0.23454188899999998,6,6,{'District'}
Upminster Bridge,2109.0,693,245,2047.0,577,251,1.146772,2015,469.0,414.0,0.17523318118674341,51.557718799999996,0.23454188899999998,6,6,{'District'}
Upminster Bridge,2041.0,718,308,2055.0,650,283,1.142293,2014,513.0,466.5,0.1929859127179588,51.557718799999996,0.23454188899999998,6,6,{'District'}
Upminster Bridge,2049.0,623,281,1948.0,556,248,1.10376,2013,452.0,402.0,0.17604617604617603,51.557718799999996,0.23454188899999998,6,6,{'District'}
Upminster Bridge,2038.0,537,230,1989.0,458,238,1.098183,2012,383.5,348.0,0.1537249133130188,51.557718799999996,0.23454188899999998,6,6,{'District'}
Upminster Bridge,1805.0,603,256,1758.0,501,247,0.988524,2011,429.5,374.0,0.18401465704797892,51.557718799999996,0.23454188899999998,6,6,{'District'}
Upminster Bridge,1638.0,456,179,1613.0,425,169,0.888847,2010,317.5,297.0,0.15897037899366187,51.557718799999996,0.23454188899999998,6,6,{'District'}
Upney,4622.0,2785,1813,4182.0,2372,1619,2.698064,2017,2299.0,1995.5,0.32786196892773983,51.53840565,0.10153174400000001,4,4,{'District'}
Upney,4708.0,2739,1779,4215.0,2355,1570,2.719998,2016,2259.0,1962.5,0.3211609418387919,51.53840565,0.10153174400000001,4,4,{'District'}
Upney,4766.0,2640,1472,4197.0,2218,1316,2.684747,2015,2056.0,1767.0,0.29899890505240106,51.53840565,0.10153174400000001,4,4,{'District'}
Upney,4380.0,2515,1642,3941.0,2169,1426,2.529793,2014,2078.5,1797.5,0.31778306140854307,51.53840565,0.10153174400000001,4,4,{'District'}
Upney,4000.0,2334,1527,3550.0,1950,1249,2.296702,2013,1930.5,1599.5,0.3185920577617328,51.53840565,0.10153174400000001,4,4,{'District'}
Upney,3712.0,2178,1329,3313.0,1774,1109,2.126671,2012,1753.5,1441.5,0.31262230919765166,51.53840565,0.10153174400000001,4,4,{'District'}
Upney,3682.0,2012,1245,3312.0,1833,1107,2.10819,2011,1628.5,1470.0,0.3070101560564776,51.53840565,0.10153174400000001,4,4,{'District'}
Upney,3387.0,1704,1036,2994.0,1437,867,1.890002,2010,1370.0,1152.0,0.2832753004605189,51.53840565,0.10153174400000001,4,4,{'District'}
Upton Park,15357.0,11407,8101,14397.0,10574,7544,9.593829,2017,9754.0,9059.0,0.3873617888689851,51.5366282,0.03454184,3,3,"{'Hammersmith and City', 'District'}"
Upton Park,16454.0,11844,8165,15263.0,10744,7812,10.14162,2016,10004.5,9278.0,0.3780919420778635,51.5366282,0.03454184,3,3,"{'Hammersmith and City', 'District'}"
Upton Park,17808.0,14352,9745,16895.0,15139,8903,11.413623,2015,12048.5,12021.0,0.40953677315070824,51.5366282,0.03454184,3,3,"{'Hammersmith and City', 'District'}"
Upton Park,17820.0,13798,9623,17289.0,12827,9824,11.41445,2014,11710.5,11325.5,0.3961819588958638,51.5366282,0.03454184,3,3,"{'Hammersmith and City', 'District'}"
Upton Park,16658.0,12594,8699,15738.0,12016,8323,10.480206,2013,10646.5,10169.5,0.39118995715252197,51.5366282,0.03454184,3,3,"{'Hammersmith and City', 'District'}"
Upton Park,16400.0,12605,8755,15267.0,12238,8198,10.303814,2012,10680.0,10218.0,0.3975649196233235,51.5366282,0.03454184,3,3,"{'Hammersmith and City', 'District'}"
Upton Park,17232.0,13875,8902,16542.0,13877,8499,11.014585,2011,11388.5,11188.0,0.40064418239412253,51.5366282,0.03454184,3,3,"{'Hammersmith and City', 'District'}"
Upton Park,16709.0,12875,8452,15782.0,13283,8034,10.553113,2010,10663.5,10658.5,0.3962239607529779,51.5366282,0.03454184,3,3,"{'Hammersmith and City', 'District'}"
Uxbridge,13974.0,8494,5256,13371.0,7825,5194,8.383423,2017,6875.0,6509.5,0.32861930541744927,51.54645451,-0.47710156,6,6,"{'Piccadilly', 'Metropolitan'}"
Uxbridge,13861.0,8659,5331,13619.0,7934,5468,8.452417,2016,6995.0,6701.0,0.3326209442393627,51.54645451,-0.47710156,6,6,"{'Piccadilly', 'Metropolitan'}"
Uxbridge,13705.0,8365,5200,13490.0,7708,5400,8.341531,2015,6782.5,6554.0,0.32904037600384883,51.54645451,-0.47710156,6,6,"{'Piccadilly', 'Metropolitan'}"
Uxbridge,12914.0,8343,5129,13195.0,7937,5421,8.074587,2014,6736.0,6679.0,0.3394140269203522,51.54645451,-0.47710156,6,6,"{'Piccadilly', 'Metropolitan'}"
Uxbridge,12379.0,7422,4617,12464.0,6853,4872,7.58743,2013,6019.5,5862.5,0.32353982300884954,51.54645451,-0.47710156,6,6,"{'Piccadilly', 'Metropolitan'}"
